Last N days,Profit Ratio,Time to Ship,City,Customer,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Category,Container,Product Name,Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Supplier,Unit Price,Customer Zip Code
2422,24.18%,1,Pearland,Tamara Chand,Consumer,0.0%,1,6/16/2012 12:00:00 AM,53698,Medium,10,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,$13,Central,7521,$55,6/17/2012 12:00:00 AM,Express Air,$1,Texas,Staples,$5,77581
3155,-1.77%,1,Kokomo,Guy Armstrong,Corporate,6.0%,1,6/14/2010 12:00:00 AM,53703,Not Specified,14,0.73,Office Supplies,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Storage & Organization,($35),Central,7522,"$1,966",6/15/2010 12:00:00 AM,Regular Air,$20,Indiana,Fellowes,$141,46901
2660,42.43%,1,Aberdeen,Paul MacIntyre,Corporate,7.0%,1,10/22/2011 12:00:00 AM,53728,High,27,0.38,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,$638,Central,7523,"$1,503",10/23/2011 12:00:00 AM,Regular Air,$1,South Dakota,Avery,$58,57401
2226,-79.61%,1,Scarsdale,Shirley Schmidt,Corporate,5.0%,1,12/29/2012 12:00:00 AM,53730,High,40,0.36,Office Supplies,Small Box,"Avery® Durable Plastic 1"" Binders",Binders and Binder Accessories,($145),East,7524,$182,12/30/2012 12:00:00 AM,Regular Air,$6,New York,Avery,$5,10583
2437,42.67%,1,La Quinta,Ivan Liston,Consumer,7.0%,1,6/1/2012 12:00:00 AM,53762,Critical,28,0.39,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,$58,West,7525,$136,6/2/2012 12:00:00 AM,Regular Air,$0,California,Avery,$5,92253
3399,-18.40%,1,Marion,Laura Armstrong,Corporate,7.0%,1,10/13/2009 12:00:00 AM,53766,Not Specified,22,0.69,Furniture,Jumbo Box,Bevis Rectangular Conference Tables,Tables,($575),East,7526,"$3,123",10/14/2009 12:00:00 AM,Delivery Truck,$46,Ohio,Other,$146,43302
2717,38.36%,1,Beaverton,Sibella Parks,Small Business,3.0%,1,8/26/2011 12:00:00 AM,53767,Not Specified,35,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,$434,West,7527,"$1,131",8/27/2011 12:00:00 AM,Regular Air,$6,Oregon,Other,$31,97005
2560,-35.17%,1,Garfield Heights,Sandra Flanagan,Home Office,10.0%,1,1/30/2012 12:00:00 AM,53795,High,40,0.37,Office Supplies,Small Box,Xerox 1894,Paper,($93),East,7528,$265,1/31/2012 12:00:00 AM,Express Air,$6,Ohio,Xerox,$6,44125
2560,11.03%,2,Garfield Heights,Sandra Flanagan,Home Office,5.0%,1,1/30/2012 12:00:00 AM,53795,High,21,0.6,Technology,Small Box,688,Telephones and Communication,$370,East,7529,"$3,357",2/1/2012 12:00:00 AM,Regular Air,$4,Ohio,Other,$196,44125
3411,-34.20%,0,Schaumburg,Doug Bickford,Small Business,1.0%,1,10/1/2009 12:00:00 AM,53797,Critical,10,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,($213),Central,7530,$624,10/1/2009 12:00:00 AM,Delivery Truck,$37,Illinois,Other,$58,60193
3576,24.53%,7,Draper,Kelly Williams,Corporate,0.0%,1,4/19/2009 12:00:00 AM,53798,Low,29,0.52,Office Supplies,Medium Box,Honeywell Quietcare HEPA Air Cleaner,Appliances,$569,West,7531,"$2,318",4/26/2009 12:00:00 AM,Regular Air,$14,Utah,Other,$79,84020
3576,-37.45%,5,Draper,Kelly Williams,Corporate,8.0%,1,4/19/2009 12:00:00 AM,53798,Low,41,0.74,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,"($1,868)",West,7532,"$4,988",4/24/2009 12:00:00 AM,Delivery Truck,$70,Utah,Other,$123,84020
2856,39.48%,2,Ames,Joy Smith,Consumer,8.0%,1,4/9/2011 12:00:00 AM,53825,Low,36,0.37,Office Supplies,Small Box,Xerox 1885,Paper,$650,Central,7533,"$1,646",4/11/2011 12:00:00 AM,Regular Air,$7,Iowa,Xerox,$48,50010
3166,21.26%,3,Ottumwa,Christina DeMoss,Home Office,2.0%,1,6/3/2010 12:00:00 AM,53863,High,46,0.66,Office Supplies,Small Box,Fellowes Super Stor/Drawer® Files,Storage & Organization,"$1,660",Central,7534,"$7,807",6/6/2010 12:00:00 AM,Express Air,$20,Iowa,Fellowes,$162,52501
3663,-3.10%,0,Lino Lakes,Nathan Mautz,Home Office,2.0%,1,1/22/2009 12:00:00 AM,53891,High,36,0.36,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,($17),Central,7535,$563,1/22/2009 12:00:00 AM,Regular Air,$10,Minnesota,Other,$15,55014
3663,17.72%,1,Mobile,Nathan Mautz,Home Office,7.0%,1,1/22/2009 12:00:00 AM,53891,High,27,0.48,Technology,Small Box,Motorola SB4200 Cable Modem,Computer Peripherals,$812,South,7536,"$4,585",1/23/2009 12:00:00 AM,Regular Air,$20,Alabama,Other,$180,36608
3663,-5.88%,1,Mobile,Nathan Mautz,Home Office,2.0%,1,1/22/2009 12:00:00 AM,53891,High,44,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,($238),South,7537,"$4,040",1/23/2009 12:00:00 AM,Express Air,$40,Alabama,Other,$92,36608
3663,21.52%,1,Mobile,Nathan Mautz,Home Office,3.0%,1,1/22/2009 12:00:00 AM,53891,High,25,0.58,Technology,Small Box,8890,Telephones and Communication,$553,South,7538,"$2,571",1/23/2009 12:00:00 AM,Express Air,$6,Alabama,Other,$116,36608
3497,15.48%,1,Southgate,Cathy Armstrong,Consumer,3.0%,1,7/7/2009 12:00:00 AM,53894,Critical,47,0.46,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,$107,Central,7539,$692,7/8/2009 12:00:00 AM,Regular Air,$5,Michigan,Other,$14,48195
3497,-56.66%,1,Southgate,Cathy Armstrong,Consumer,4.0%,1,7/7/2009 12:00:00 AM,53894,Critical,37,0.68,Furniture,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,"($1,562)",Central,7540,"$2,756",7/8/2009 12:00:00 AM,Regular Air,$69,Michigan,Other,$71,48195
3497,24.28%,0,Southgate,Cathy Armstrong,Consumer,2.0%,1,7/7/2009 12:00:00 AM,53894,Critical,29,0.59,Technology,Small Box,5125,Telephones and Communication,"$1,252",Central,7541,"$5,159",7/7/2009 12:00:00 AM,Express Air,$8,Michigan,Other,$201,48195
2708,19.68%,2,Lebanon,Amy Hunt,Small Business,10.0%,1,9/4/2011 12:00:00 AM,53895,Not Specified,21,0.58,Office Supplies,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,"$1,559",South,7542,"$7,923",9/6/2011 12:00:00 AM,Regular Air,$20,Tennessee,Other,$419,37087
3608,-188.27%,2,El Mirage,Anna Chung,Home Office,5.0%,1,3/18/2009 12:00:00 AM,53920,Critical,18,0.78,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,($816),West,7543,$433,3/20/2009 12:00:00 AM,Delivery Truck,$53,Arizona,Other,$21,85335
3599,29.82%,1,Bay City,Heather Jas,Corporate,7.0%,1,3/27/2009 12:00:00 AM,53953,Not Specified,36,0.39,Office Supplies,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,$92,Central,7544,$308,3/28/2009 12:00:00 AM,Regular Air,$2,Michigan,Other,$9,48708
2892,-61.39%,2,Burnsville,Matt Abelman,Home Office,4.0%,1,3/4/2011 12:00:00 AM,53955,Critical,43,0.78,Furniture,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,"($3,404)",Central,7545,"$5,545",3/6/2011 12:00:00 AM,Delivery Truck,$130,Minnesota,Other,$131,55337
2735,17.51%,1,Altamonte Springs,Elpida Rittenbach,Consumer,1.0%,1,8/8/2011 12:00:00 AM,53956,High,43,0.36,Office Supplies,Small Box,Xerox 1893,Paper,$312,South,7546,"$1,780",8/9/2011 12:00:00 AM,Regular Air,$17,Florida,Xerox,$41,32701
2245,29.75%,1,Bismarck,Rick Wilson,Corporate,0.0%,1,12/10/2012 12:00:00 AM,53984,Medium,23,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,$51,Central,7547,$173,12/11/2012 12:00:00 AM,Regular Air,$2,North Dakota,Other,$7,58501
2284,33.09%,1,Peoria,Carlos Daly,Corporate,4.0%,1,11/1/2012 12:00:00 AM,53990,Not Specified,44,0.57,Technology,Small Box,T18,Telephones and Communication,"$1,411",Central,7548,"$4,264",11/2/2012 12:00:00 AM,Regular Air,$3,Illinois,Other,$111,61604
3503,28.82%,7,Anacortes,Aaron Bergman,Corporate,8.0%,1,7/1/2009 12:00:00 AM,54019,Low,35,0.38,Technology,Jumbo Drum,Canon S750 Color Inkjet Printer,Office Machines,"$1,220",West,7549,"$4,233",7/8/2009 12:00:00 AM,Delivery Truck,$26,Washington,Canon,$121,98221
2559,28.16%,4,Harrison,Jennifer Ferguson,Corporate,5.0%,1,1/31/2012 12:00:00 AM,54020,Low,35,0.37,Office Supplies,Small Box,Xerox 1887,Paper,$183,East,7550,$649,2/4/2012 12:00:00 AM,Regular Air,$5,New York,Xerox,$19,10528
2559,-51.92%,5,Harrison,Jennifer Ferguson,Corporate,9.0%,1,1/31/2012 12:00:00 AM,54020,Low,43,0.37,Office Supplies,Small Box,Xerox 204,Paper,($140),East,7551,$271,2/5/2012 12:00:00 AM,Regular Air,$7,New York,Xerox,$6,10528
2386,-2.12%,1,Oshkosh,Sean Miller,Small Business,7.0%,1,7/22/2012 12:00:00 AM,54023,Not Specified,45,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,($9),Central,7552,$406,7/23/2012 12:00:00 AM,Regular Air,$6,Wisconsin,Other,$9,54901
2732,-9.31%,2,Layton,Alice McCarthy,Corporate,5.0%,1,8/11/2011 12:00:00 AM,54051,Medium,23,0.77,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,($307),West,7553,"$3,301",8/13/2011 12:00:00 AM,Delivery Truck,$36,Utah,Other,$141,84041
2732,36.13%,1,Layton,Alice McCarthy,Corporate,6.0%,1,8/11/2011 12:00:00 AM,54051,Medium,28,0.39,Office Supplies,Small Box,Avery 491,Labels,$46,West,7554,$127,8/12/2011 12:00:00 AM,Express Air,$1,Utah,Avery,$4,84041
2545,-28.03%,1,Bangor,Alex Grayson,Consumer,6.0%,1,2/14/2012 12:00:00 AM,54053,High,18,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,($230),East,7555,$822,2/15/2012 12:00:00 AM,Express Air,$5,Maine,Other,$56,04401
2545,21.04%,1,Perth Amboy,Alex Grayson,Consumer,3.0%,1,2/14/2012 12:00:00 AM,54053,High,34,0.59,Technology,Small Box,5125,Telephones and Communication,"$1,185",East,7556,"$5,634",2/15/2012 12:00:00 AM,Regular Air,$8,New Jersey,Other,$201,08861
3641,-24.26%,2,Plum,Lena Creighton,Home Office,2.0%,1,2/13/2009 12:00:00 AM,54055,Critical,44,0.75,Furniture,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,Bookcases,"($1,331)",East,7557,"$5,484",2/15/2009 12:00:00 AM,Delivery Truck,$59,Pennsylvania,Other,$121,15239
2886,-144.66%,2,Dodge City,Seth Vernon,Home Office,2.0%,1,3/10/2011 12:00:00 AM,54081,Low,2,0.4,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,($83),Central,7558,$58,3/12/2011 12:00:00 AM,Regular Air,$2,Kansas,Other,$28,67801
2753,9.55%,2,Carbondale,Don Miller,Home Office,8.0%,1,7/21/2011 12:00:00 AM,54083,High,10,0.59,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,$258,Central,7559,"$2,700",7/23/2011 12:00:00 AM,Delivery Truck,$23,Illinois,Other,$280,62901
2702,-43.40%,2,Albuquerque,Lauren Leatherbury,Corporate,8.0%,1,9/10/2011 12:00:00 AM,54084,Critical,3,0.56,Furniture,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",Chairs & Chairmats,($70),West,7560,$161,9/12/2011 12:00:00 AM,Delivery Truck,$14,New Mexico,Other,$51,87105
2340,16.65%,2,Yucaipa,Denny Ordway,Small Business,6.0%,1,9/6/2012 12:00:00 AM,54086,Low,23,0.56,Technology,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,Office Machines,$843,West,7561,"$5,062",9/8/2012 12:00:00 AM,Delivery Truck,$28,California,Epson,$271,92399
2583,-70.11%,5,Frankfort,Brian Moss,Corporate,1.0%,1,1/7/2012 12:00:00 AM,54115,Low,24,0.59,Office Supplies,Small Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,($80),Central,7562,$114,1/12/2012 12:00:00 AM,Regular Air,$5,Indiana,Other,$4,46041
2583,-45.37%,5,Frankfort,Brian Moss,Corporate,3.0%,1,1/7/2012 12:00:00 AM,54115,Low,39,0.37,Office Supplies,Small Box,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,($89),Central,7563,$197,1/12/2012 12:00:00 AM,Regular Air,$5,Indiana,Other,$5,46041
2648,10.51%,1,Tooele,Frank Gastineau,Small Business,5.0%,1,11/3/2011 12:00:00 AM,54116,Critical,22,0.7,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,$350,West,7564,"$3,329",11/4/2011 12:00:00 AM,Delivery Truck,$16,Utah,Other,$151,84074
3178,-16.65%,1,Coralville,Monica Federle,Corporate,4.0%,1,5/22/2010 12:00:00 AM,54119,Medium,45,0.54,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,($43),Central,7565,$261,5/23/2010 12:00:00 AM,Express Air,$3,Iowa,Other,$6,52241
3178,-32.73%,3,Coralville,Monica Federle,Corporate,5.0%,1,5/22/2010 12:00:00 AM,54119,Medium,4,0.7,Office Supplies,Small Box,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,($42),Central,7566,$128,5/25/2010 12:00:00 AM,Regular Air,$7,Iowa,Acco,$30,52241
3318,-189.41%,0,Midwest City,Joni Blumstein,Home Office,10.0%,1,1/2/2010 12:00:00 AM,54145,Low,34,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,($133),Central,7567,$70,1/2/2010 12:00:00 AM,Regular Air,$5,Oklahoma,Eldon,$2,73110
3029,-90.29%,5,Harrisonburg,Laurel Elliston,Corporate,6.0%,1,10/18/2010 12:00:00 AM,54146,Low,3,0.55,Technology,Small Pack,Fuji 5.2GB DVD-RAM,Computer Peripherals,($113),South,7568,$125,10/23/2010 12:00:00 AM,Regular Air,$2,Virginia,Other,$41,22801
2782,-2.67%,0,Roseville,Bart Watters,Corporate,1.0%,1,6/22/2011 12:00:00 AM,54150,Critical,12,0.59,Technology,Small Box,CF 888,Telephones and Communication,($54),Central,7569,"$2,012",6/22/2011 12:00:00 AM,Express Air,$4,Minnesota,Other,$196,55113
3440,32.00%,1,West Mifflin,Amy Cox,Small Business,3.0%,1,9/2/2009 12:00:00 AM,54151,Critical,35,0.39,Office Supplies,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper,$66,East,7570,$206,9/3/2009 12:00:00 AM,Regular Air,$1,Pennsylvania,Other,$6,15122
3440,2.18%,1,West Mifflin,Amy Cox,Small Business,7.0%,1,9/2/2009 12:00:00 AM,54151,Critical,38,0.35,Office Supplies,Wrap Bag,Prang Dustless Chalk Sticks,Pens & Art Supplies,$1,East,7571,$65,9/3/2009 12:00:00 AM,Regular Air,$1,Pennsylvania,Other,$2,15122
2777,5.26%,1,Gulfport,Jack O'Briant,Consumer,6.0%,1,6/27/2011 12:00:00 AM,54176,Not Specified,33,0.65,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,$131,South,7572,"$2,493",6/28/2011 12:00:00 AM,Regular Air,$15,Mississippi,Other,$74,39503
2565,30.83%,0,Independence,Maria Bertelson,Home Office,10.0%,1,1/25/2012 12:00:00 AM,54177,Critical,12,0.36,Office Supplies,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders and Binder Accessories,$148,Central,7573,$481,1/25/2012 12:00:00 AM,Regular Air,$3,MO,Wilson Jones,$43,64055
2565,-61.73%,2,Independence,Maria Bertelson,Home Office,10.0%,1,1/25/2012 12:00:00 AM,54177,Critical,25,0.37,Office Supplies,Small Box,Xerox 210,Paper,($98),Central,7574,$159,1/27/2012 12:00:00 AM,Regular Air,$7,MO,Xerox,$6,64055
2294,-6.32%,2,Laguna Hills,Jill Matthias,Consumer,8.0%,1,10/22/2012 12:00:00 AM,54180,Critical,43,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,($58),West,7575,$914,10/24/2012 12:00:00 AM,Regular Air,$9,California,Boston,$21,92653
2451,2.58%,2,Easton,Duane Benoit,Home Office,3.0%,1,5/18/2012 12:00:00 AM,54181,High,12,0.59,Technology,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,Office Machines,$67,East,7576,"$2,609",5/20/2012 12:00:00 AM,Delivery Truck,$15,Pennsylvania,Other,$213,18040
2484,39.56%,2,Huntsville,Mike Caudle,Corporate,2.0%,1,4/15/2012 12:00:00 AM,54183,Critical,32,0.44,Technology,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Computer Peripherals,"$1,097",Central,7577,"$2,774",4/17/2012 12:00:00 AM,Express Air,$6,Texas,Other,$83,77340
2484,-45.88%,1,Huntsville,Mike Caudle,Corporate,2.0%,1,4/15/2012 12:00:00 AM,54183,Critical,9,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,($52),Central,7578,$114,4/16/2012 12:00:00 AM,Regular Air,$9,Texas,Boston,$12,77340
2362,25.63%,2,Cleveland Heights,Arthur Prichep,Home Office,4.0%,1,8/15/2012 12:00:00 AM,54209,Medium,21,0.38,Technology,Wrap Bag,Accessory41,Telephones and Communication,$170,East,7579,$665,8/17/2012 12:00:00 AM,Regular Air,$6,Ohio,Other,$36,44106
2588,25.93%,3,Caldwell,Resi Polking,Small Business,4.0%,1,1/2/2012 12:00:00 AM,54214,Medium,38,0.46,Technology,Large Box,Canon PC-428 Personal Copier,Copiers and Fax,"$1,899",West,7580,"$7,326",1/5/2012 12:00:00 AM,Express Air,$24,Idaho,Canon,$200,83605
2661,16.64%,2,Yucaipa,Denny Ordway,Small Business,4.0%,1,10/21/2011 12:00:00 AM,54215,High,14,0.46,Technology,Small Pack,"Memorex 80 Minute CD-R, 30/Pack",Computer Peripherals,$53,West,7581,$321,10/23/2011 12:00:00 AM,Regular Air,$2,California,Other,$23,92399
3426,-69.96%,0,West Mifflin,Amy Cox,Home Office,7.0%,1,9/16/2009 12:00:00 AM,54243,Low,6,0.68,Furniture,Large Box,Laminate Occasional Tables,Tables,($635),East,7582,$907,9/16/2009 12:00:00 AM,Express Air,$69,Pennsylvania,Other,$154,15122
2872,-137.94%,1,Sherman,Cari MacIntyre,Corporate,9.0%,1,3/24/2011 12:00:00 AM,54245,Medium,5,0.81,Technology,Wrap Bag,Accessory37,Telephones and Communication,($115),Central,7583,$83,3/25/2011 12:00:00 AM,Regular Air,$3,Texas,Other,$21,75090
2993,20.72%,2,Calumet City,Don Jones,Corporate,5.0%,1,11/23/2010 12:00:00 AM,54274,Not Specified,20,0.52,Office Supplies,Medium Box,Honeywell Quietcare HEPA Air Cleaner,Appliances,$328,Central,7584,"$1,583",11/25/2010 12:00:00 AM,Regular Air,$14,Illinois,Other,$79,60409
3283,39.60%,1,Peoria,Chad Cunningham,Small Business,0.0%,1,2/6/2010 12:00:00 AM,54276,Not Specified,21,0.38,Office Supplies,Small Box,Staples Colored Bar Computer Paper,Paper,$300,Central,7585,$757,2/7/2010 12:00:00 AM,Regular Air,$5,Illinois,Other,$35,61604
2744,19.64%,1,Gillette,Harry Greene,Corporate,10.0%,1,7/30/2011 12:00:00 AM,54279,High,41,0.58,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,"$1,978",West,7586,"$10,071",7/31/2011 12:00:00 AM,Delivery Truck,$18,Wyoming,Other,$265,82716
3272,21.18%,2,Dearborn Heights,Justin Hirsh,Consumer,3.0%,1,2/17/2010 12:00:00 AM,54304,High,11,0.56,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,$118,Central,7587,$559,2/19/2010 12:00:00 AM,Regular Air,$4,Michigan,Belkin,$49,48127
2582,-24.49%,1,Albuquerque,Lauren Leatherbury,Corporate,1.0%,1,1/8/2012 12:00:00 AM,54307,High,15,0.58,Furniture,Large Box,Tensor Computer Mounted Lamp,Office Furnishings,($60),West,7588,$244,1/9/2012 12:00:00 AM,Regular Air,$14,New Mexico,Other,$15,87105
2582,4.99%,1,Albuquerque,Lauren Leatherbury,Corporate,4.0%,1,1/8/2012 12:00:00 AM,54307,High,14,0.66,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,$192,West,7589,"$3,850",1/9/2012 12:00:00 AM,Delivery Truck,$36,New Mexico,Other,$281,87105
2582,-67.79%,1,Durango,Lauren Leatherbury,Corporate,8.0%,1,1/8/2012 12:00:00 AM,54307,High,41,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,($134),West,7590,$198,1/9/2012 12:00:00 AM,Regular Air,$6,Colorado,Acco,$5,81301
3215,42.41%,2,Vacaville,Alejandro Savely,Corporate,5.0%,1,4/15/2010 12:00:00 AM,54336,Medium,50,0.43,Furniture,Wrap Bag,Flat Face Poster Frame,Office Furnishings,$404,West,7591,$952,4/17/2010 12:00:00 AM,Regular Air,$4,California,Other,$19,95687
2467,35.04%,7,Rowlett,Alan Hwang,Corporate,2.0%,1,5/2/2012 12:00:00 AM,54339,Low,48,0.57,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,"$1,053",Central,7592,"$3,006",5/9/2012 12:00:00 AM,Express Air,$4,Texas,Belkin,$60,75088
2467,20.76%,5,Rowlett,Alan Hwang,Corporate,6.0%,1,5/2/2012 12:00:00 AM,54339,Low,41,0.57,Technology,Small Box,3390,Telephones and Communication,$459,Central,7593,"$2,210",5/7/2012 12:00:00 AM,Regular Air,$5,Texas,Other,$66,75088
3526,30.75%,0,Boise,Pauline Webber,Consumer,5.0%,1,6/8/2009 12:00:00 AM,54342,Low,35,0.46,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,"$1,058",West,7594,"$3,439",6/8/2009 12:00:00 AM,Express Air,$7,Idaho,Other,$101,83704
3526,-53.91%,0,Boise,Pauline Webber,Consumer,2.0%,1,6/8/2009 12:00:00 AM,54342,Low,2,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,($6),West,7595,$10,6/8/2009 12:00:00 AM,Regular Air,$1,Idaho,Staples,$5,83704
2650,-20.61%,2,Cohoes,Kimberly Carter,Small Business,4.0%,1,11/1/2011 12:00:00 AM,54368,Not Specified,31,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,($48),East,7596,$233,11/3/2011 12:00:00 AM,Regular Air,$6,New York,Other,$8,12047
2650,-61.05%,1,Cohoes,Kimberly Carter,Small Business,8.0%,1,11/1/2011 12:00:00 AM,54368,Not Specified,16,0.38,Office Supplies,Small Box,Xerox 1952,Paper,($49),East,7597,$80,11/2/2011 12:00:00 AM,Regular Air,$5,New York,Xerox,$5,12047
2650,22.79%,1,Cohoes,Kimberly Carter,Small Business,5.0%,1,11/1/2011 12:00:00 AM,54368,Not Specified,43,0.56,Technology,Small Box,KF 788,Telephones and Communication,$383,East,7598,"$1,681",11/2/2011 12:00:00 AM,Regular Air,$5,New York,Other,$46,12047
3624,19.55%,2,North Olmsted,Ryan Akin,Consumer,0.0%,1,3/2/2009 12:00:00 AM,54369,Not Specified,47,0.52,Technology,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,$82,East,7599,$421,3/4/2009 12:00:00 AM,Express Air,$2,Ohio,Other,$8,44070
2491,20.96%,0,Reisterstown,Carol Adams,Corporate,0.0%,1,4/8/2012 12:00:00 AM,54370,Not Specified,49,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,"$1,041",East,7600,"$4,969",4/8/2012 12:00:00 AM,Regular Air,$20,Maryland,Other,$100,21136
2544,40.25%,0,Sunrise,Toby Knight,Corporate,0.0%,1,2/15/2012 12:00:00 AM,54371,Not Specified,28,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,$46,South,7601,$115,2/15/2012 12:00:00 AM,Regular Air,$1,Florida,Other,$4,33322
2544,5.31%,2,Tallahassee,Toby Knight,Corporate,5.0%,1,2/15/2012 12:00:00 AM,54371,Not Specified,7,0.36,Office Supplies,Small Box,GBC Poly Designer Binding Covers,Binders and Binder Accessories,$6,South,7602,$119,2/17/2012 12:00:00 AM,Regular Air,$5,Florida,Other,$17,32303
2617,41.58%,2,Bryan,Dave Hallsten,Home Office,7.0%,1,12/4/2011 12:00:00 AM,54401,High,34,0.35,Office Supplies,Small Box,Avery Legal 4-Ring Binder,Binders and Binder Accessories,$279,Central,7603,$670,12/6/2011 12:00:00 AM,Regular Air,$1,Texas,Avery,$21,77803
